quantity_raw_numeric,arrival_quantity_qtl,unit_clean,arrival_id,date,mandi_id,crop_name,variety,arrival_quantity,unit,farmer_count,crop_name_raw,data_quality_flag
170.83,170.83,QTL,ARR0018191,2026-06-03,MANDI057,Mustard,Hybrid,17.083000000000002,MT,47.0,mustard,OK
188.27,188.27,QTL,ARR0007271,2026-02-28,MANDI053,Cotton,Premium,"18,827.0 KG",,71.0,Cotton,OK
269.22,269.22,QTL,ARR0004936,2026-01-08,MANDI046,Mustard,PBW-343,26922.000000000004,KGS,44.0,Sarson,OK
315.81,315.81,QTL,ARR0021243,2026-01-18,MANDI035,Mustard,Pusa-1121,31581.0,kg,11.0,Sarson,OK
436.36,436.36,QTL,ARR0018792,2026-05-01,MANDI022,Mustard,Pusa-1121,436.36,qtl,85.0,mustard,OK
433.5,433.5,QTL,ARR0007552,2026-09-07,MANDI032,Maize,,43350.0,kg,47.0,Maize,OK
27.35,27.35,QTL,ARR0003987,2026-06-06,MANDI044,Cotton,Pusa-1121,27.35,Quintals,115.0,कपास,OK
285.82,285.82,QTL,ARR0010900,2026-02-28,MANDI010,Maize,Local,285.82,qtl,75.0,मक्का,OK
345.27,345.27,QTL,ARR0023011,2026-02-23,MANDI002,Wheat,Hybrid,34527.0,Kilo,,Wheat,OK
339.01,339.01,QTL,ARR0021917,2026-08-23,MANDI033,Mustard,Premium,339.01,Q,74.0,Mustard,OK
179.47,179.47,QTL,ARR0012865,2026-05-02,MANDI035,Mustard,PBW-343,179.47,Qtl,110.0,Sarson,OK
-261.29,-261.29,QTL,ARR0013968,2026-06-24,MANDI035,Cotton,Hybrid,-261.29,Qtl,22.0,Narma,OK
414.99,414.99,QTL,ARR0022290,2026-04-13,MANDI015,Sugarcane,,41499.0,KG,125.0,गन्ना,OK
434.28,434.28,QTL,ARR0014384,2026-08-12,MANDI018,Mustard,Hybrid,434.28,Qtl,110.0,Mustard,OK
154.2,154.2,QTL,ARR0008697,2026-07-25,MANDI022,Rice,Pusa-1121,"15,419.999999999998 KG",,147.0,Dhaan,OK
181.28,181.28,QTL,ARR0017958,2026-07-24,MANDI012,Maize,,18.128,Tonnes,111.0,corn,OK
193.48,193.48,QTL,ARR0022925,2026-02-24,MANDI026,Mustard,,"19,348.0 KG",,11.0,mustard,OK
328.14,328.14,QTL,ARR0010942,2026-07-28,MANDI004,Sugarcane,Pusa-1121,328.14,qtl,117.0,Sugarcane,OK
224.51,224.51,QTL,ARR0003144,2026-01-31,MANDI029,Maize,Pusa-1121,22451.0,KG,25.0,Corn,OK
479.33,479.33,QTL,ARR0023388,2026-01-28,MANDI023,Cotton,Pusa-1121,47933.0,KGS,61.0,कपास,OK
138.87,138.87,QTL,ARR0015326,2026-01-30,MANDI048,Mustard,PBW-343,138.87,Q,85.0,Mustard,OK
389.02,389.02,QTL,ARR0012493,2026-01-21,MANDI019,Cotton,Premium,38.902,MT,21.0,Narma,OK
234.29,234.29,QTL,ARR0009939,2026-06-23,MANDI028,Mustard,PBW-343,234.29,quintal,150.0,mustard,OK
483.24,483.24,QTL,ARR0013967,2026-01-21,MANDI054,Wheat,HD-2967,"48,324.0 KG",,78.0,गेहूं,OK
113.69,113.69,QTL,ARR0011748,2026-08-16,MANDI039,Cotton,Hybrid,113.69,qtl,73.0,कपास,OK
416.6,416.6,QTL,ARR0020277,2026-02-27,MANDI050,Mustard,Pusa-1121,41660.0,Kilo,142.0,Sarson,OK
147.16,147.16,QTL,ARR0023692,2026-02-12,MANDI012,Cotton,Premium,14.716,T,118.0,Kapas,OK
42.2,42.2,QTL,ARR0011151,2026-02-18,MANDI057,Wheat,PBW-343,42.2,Q,,WHEAT,OK
415.16,415.16,QTL,ARR0010811,2026-05-29,MANDI053,Cotton,Local,415.16 qtl,,83.0,Kapas,OK
-332.52,-332.52,QTL,ARR0013760,2026-01-07,MANDI020,Maize,Hybrid,-332.52,Qtl,,Makki,OK
386.4,386.4,QTL,ARR0012595,2026-08-19,MANDI009,Rice,PBW-343,38640.0,KGS,80.0,paddy,OK
332.18,332.18,QTL,ARR0024661,2026-06-09,MANDI026,Mustard,,"33,218.0 KG",,38.0,mustard,OK
497.93,497.93,QTL,ARR0012372,2026-08-22,MANDI043,Wheat,Local,497.93,quintal,50.0,Kanak,OK
236.62,236.62,QTL,ARR0000559,2026-07-22,MANDI004,Maize,Pusa-1121,236.62,Quintals,110.0,Maize,OK
111.18,111.18,QTL,ARR0020268,2026-08-13,MANDI004,Wheat,Pusa-1121,111.18,qtl,,wheat,OK
318.33,318.33,QTL,ARR0010030,2026-06-21,MANDI017,Mustard,PBW-343,318.33,Qtl,18.0,Sarso,OK
302.11,302.11,QTL,ARR0016797,2026-06-12,MANDI039,Sugarcane,,302.11,qtl,138.0,sugarcane,OK
359.58,359.58,QTL,ARR0007840,2026-08-23,MANDI050,Maize,Premium,359.58,Q,28.0,Makka,OK
492.06,492.06,QTL,ARR0020664,2026-07-31,MANDI006,Maize,Hybrid,49206.0,KGS,130.0,Makka,OK
254.73,254.73,QTL,ARR0020869,2026-08-21,MANDI018,Wheat,Pusa-1121,25.473,MT,,GEHUN,OK
249.87,249.87,QTL,ARR0019571,2026-08-16,MANDI015,Maize,Pusa-1121,249.87,Q,,corn,OK
183.67,183.67,QTL,ARR0023790,2026-01-15,MANDI013,Cotton,Pusa-1121,"18,367.0 KG",,41.0,Kapas,OK
192.91,192.91,QTL,ARR0003683,2026-04-18,MANDI015,Mustard,,19291.0,KG,,Sarso,OK
464.46,464.46,QTL,ARR0016309,2026-08-13,MANDI039,Maize,Pusa-1121,464.46,Quintals,80.0,Maize,OK
484.67,484.67,QTL,ARR0015571,2026-03-07,MANDI016,Basmati,PBW-343,484.67,Q,105.0,Basmati,OK
127.77,127.77,QTL,ARR0008583,2026-08-26,MANDI003,Sugarcane,Local,"12,777.0 KG",,83.0,Ganna,OK
47.99,47.99,QTL,ARR0016115,2026-08-10,MANDI020,Cotton,Pusa-1121,47.99,qtl,,Cotton,OK
209.77,209.77,QTL,ARR0018613,2026-01-04,MANDI028,Rice,PBW-343,20.977,T,83.0,Paddy,OK
103.63,103.63,QTL,ARR0012786,2026-08-30,MANDI031,Maize,Pusa-1121,103.63 qtl,,53.0,मक्का,OK
-268.69,-268.69,QTL,ARR0014526,2026-06-28,MANDI013,Rice,Premium,-268.69,Qtl,39.0,चावल,OK
196.29,196.29,QTL,ARR0002186,2026-08-23,MANDI015,Cotton,Premium,196.29,qtl,,Cotton,OK
138.72,138.72,QTL,ARR0001456,2026-01-08,MANDI011,Mustard,PBW-343,138.72,Q,,Sarson,OK
89.23,89.23,QTL,ARR0014407,2026-09-05,MANDI044,Rice,PBW-343,"8,923.0 KG",,106.0,Chawal,OK
421.49,421.49,QTL,ARR0011870,2026-07-06,MANDI027,Sugarcane,HD-2967,42.149,Tonnes,43.0,Ganna,OK
295.19,295.19,QTL,ARR0004334,2026-06-30,MANDI012,Mustard,,29.519,tonnes,124.0,सरसों,OK
305.08,305.08,QTL,ARR0004739,2026-02-11,MANDI047,Maize,Hybrid,30508.0,Kgs,118.0,corn,OK
-1.6772,-1.6772,QTL,ARR0004602,2026-01-17,MANDI052,Sugarcane,Local,-167.72,KG,125.0,गन्ना,OK
483.0,483.0,QTL,ARR0012055,2026-07-19,MANDI056,Maize,Pusa-1121,483.0 qtl,,143.0,Makki,OK
256.34,256.34,QTL,ARR0022719,2026-03-17,MANDI007,Cotton,Premium,256.34,quintal,,cotton,OK
250.19,250.19,QTL,ARR0017390,2026-06-25,MANDI052,Mustard,Hybrid,25019.0,Kilo,41.0,Mustard,OK
313.86,313.86,QTL,ARR0017468,2026-07-13,MANDI003,Maize,Hybrid,31386.0,Kilo,68.0,Makki,OK
240.02,240.02,QTL,ARR0021653,2026-08-28,MANDI007,Mustard,Premium,240.02,Quintals,53.0,mustard,OK
206.03,206.03,QTL,ARR0001837,2026-03-25,MANDI008,Wheat,PBW-343,206.03,Qtl,52.0,गेहूं,OK
486.95,486.95,QTL,ARR0010831,2026-01-14,MANDI026,Maize,Local,48.695,Tonnes,142.0,Corn,OK
153.43,153.43,QTL,ARR0013727,2026-02-05,MANDI036,Wheat,Local,153.43,qtl,25.0,Gehun,OK
310.62,310.62,QTL,ARR0006758,2026-04-25,MANDI038,Mustard,PBW-343,"31,062.0 KG",,49.0,mustard,OK
66.5,66.5,QTL,ARR0009129,2026-01-31,MANDI054,Wheat,PBW-343,6.65,tonnes,,WHEAT,OK
353.88,353.88,QTL,ARR0008758,2026-03-11,MANDI030,Sugarcane,HD-2967,35.388,Tonnes,,sugarcane,OK
445.25,445.25,QTL,ARR0003754,2026-03-05,MANDI001,Rice,HD-2967,445.25,Q,91.0,धान,OK
126.13,126.13,QTL,ARR0013521,2026-07-03,MANDI011,Maize,Premium,12.613,Tonnes,90.0,Maize,OK
286.21,286.21,QTL,ARR0007217,2026-05-12,MANDI036,Sugarcane,Pusa-1121,286.21,Qtl,30.0,Sugarcane,OK
233.02,233.02,QTL,ARR0016469,2026-03-17,MANDI019,Mustard,Pusa-1121,233.02,quintal,,mustard,OK
291.68,291.68,QTL,ARR0003509,2026-01-24,MANDI048,Maize,Local,29168.0,Kgs,,Makka,OK
465.31,465.31,QTL,ARR0007918,2026-01-09,MANDI032,Cotton,Local,"46,531.0 KG",,,Narma,OK
481.82000000000005,481.82000000000005,QTL,ARR0023224,2026-02-12,MANDI033,Mustard,PBW-343,48.182,T,111.0,Sarson,OK
181.62,181.62,QTL,ARR0017226,2026-01-21,MANDI001,Mustard,,18162.0,kg,81.0,सरसों,OK
118.65,118.65,QTL,ARR0007538,2026-04-12,MANDI024,Maize,Premium,11.865,Tonnes,,Maize,OK
173.79,173.79,QTL,ARR0017829,2026-05-26,MANDI013,Cotton,Local,17379.0,Kgs,127.0,Cotton,OK
21.79,21.79,QTL,ARR0013178,2026-03-02,MANDI020,Cotton,,21.79,Qtl,,Cotton,OK
486.99,486.99,QTL,ARR0014719,2026-08-18,MANDI035,Mustard,HD-2967,486.99,Q,118.0,mustard,OK
471.5,471.5,QTL,ARR0000536,2026-02-26,MANDI029,Mustard,Hybrid,"47,150.0 KG",,22.0,mustard,OK
418.95,418.95,QTL,ARR0008909,2026-08-03,MANDI019,Mustard,Hybrid,418.95,quintal,13.0,mustard,OK
78.5,78.5,QTL,ARR0012759,2026-07-17,MANDI019,Sugarcane,Hybrid,78.5,Q,102.0,गन्ना,OK
120.39,120.39,QTL,ARR0021191,2026-08-28,MANDI012,Maize,Local,12039.0,KG,91.0,Corn,OK
449.8399999999999,449.8399999999999,QTL,ARR0008887,2026-02-06,MANDI016,Rice,HD-2967,44.983999999999995,T,85.0,धान,OK
351.3299999999999,351.3299999999999,QTL,ARR0005122,2026-02-18,MANDI034,Wheat,,35.132999999999996,T,146.0,Gehun,OK
211.66,211.66,QTL,ARR0009759,2026-05-15,MANDI036,Mustard,PBW-343,21166.0,Kgs,80.0,Mustard,OK
310.33,310.33,QTL,ARR0010386,2026-07-13,MANDI010,Maize,Local,31.032999999999998,MT,127.0,Makki,OK
277.69,277.69,QTL,ARR0004451,2026-04-13,MANDI036,Mustard,Premium,27.769,MT,8.0,mustard,OK
130.49,130.49,QTL,ARR0019120,2026-08-22,MANDI006,Wheat,Hybrid,13.049000000000001,Tonnes,48.0,गेहूं,OK
260.44,260.44,QTL,ARR0011039,2026-07-14,MANDI035,Maize,,"26,044.0 KG",,52.0,corn,OK
432.47,432.47,QTL,ARR0006349,2026-01-09,MANDI033,Mustard,PBW-343,43.247,MT,,सरसों,OK
196.4,196.4,QTL,ARR0005140,2026-01-27,MANDI023,Maize,Hybrid,"19,640.0 KG",,63.0,corn,OK
179.49,179.49,QTL,ARR0020993,2026-06-02,MANDI048,Sugarcane,Premium,179.49,Quintals,115.0,Ganne,OK
333.02,333.02,QTL,ARR0012086,2026-07-27,MANDI039,Cotton,HD-2967,33302.0,Kgs,122.0,Cotton,OK
150.63,150.63,QTL,ARR0017822,2026-03-27,MANDI029,Sugarcane,Hybrid,15063.0,Kgs,106.0,sugarcane,OK
459.91,459.91,QTL,ARR0021753,2026-06-26,MANDI057,Rice,Local,459.91,quintal,,Paddy,OK
288.08,288.08,QTL,ARR0008427,2026-07-26,MANDI019,Rice,PBW-343,"28,808.0 KG",,93.0,Chawal,OK
162.95,162.95,QTL,ARR0014713,2026-01-26,MANDI013,Sugarcane,,16.294999999999998,Tonnes,106.0,Sugarcane,OK
389.45,389.45,QTL,ARR0000822,2026-06-13,MANDI036,Sugarcane,Local,38.945,tonnes,98.0,sugarcane,OK
458.2,458.2,QTL,ARR0013372,2026-03-26,MANDI053,Cotton,Pusa-1121,45820.0,KGS,58.0,Kapas,OK
54.77,54.77,QTL,ARR0020226,2026-05-02,MANDI006,Rice,Premium,"5,477.0 KG",,67.0,Dhaan,OK
130.06,130.06,QTL,ARR0012285,2026-04-12,MANDI005,Mustard,Pusa-1121,13006.0,kg,107.0,Mustard,OK
111.9,111.9,QTL,ARR0014604,2026-08-28,MANDI047,Sugarcane,,111.9 qtl,,145.0,sugarcane,OK
375.79,375.79,QTL,ARR0014968,2026-05-17,MANDI014,Cotton,PBW-343,375.79,qtl,,Kapas,OK
234.39,234.39,QTL,ARR0020063,2026-01-24,MANDI048,Wheat,Pusa-1121,234.39 qtl,,150.0,WHEAT,OK
232.22,232.22,QTL,ARR0016740,2026-05-17,MANDI031,Rice,HD-2967,232.22,Qtl,148.0,धान,OK
111.23999999999998,111.23999999999998,QTL,ARR0005454,2026-03-24,MANDI039,Basmati,,11.123999999999999,Tonnes,46.0,Basmati,OK
246.87,246.87,QTL,ARR0019340,2026-03-07,MANDI036,Wheat,Pusa-1121,246.87,qtl,63.0,Kanak,OK
435.59,435.59,QTL,ARR0001278,2026-06-11,MANDI006,Sugarcane,Hybrid,43.559,T,146.0,sugarcane,OK
260.57,260.57,QTL,ARR0024658,2026-06-17,MANDI029,Wheat,Local,260.57,Qtl,41.0,wheat,OK
150.58,150.58,QTL,ARR0008189,2026-07-08,MANDI018,Rice,,15058.000000000002,Kgs,111.0,Chawal,OK
480.91,480.91,QTL,ARR0002195,2026-04-29,MANDI028,Mustard,PBW-343,48091.0,KGS,58.0,Sarso,OK
209.2,209.2,QTL,ARR0023936,2026-06-10,MANDI022,Mustard,Hybrid,20.919999999999998,Tonnes,58.0,Sarson,OK
143.86,143.86,QTL,ARR0024270,2026-03-10,MANDI051,Sugarcane,Local,143.86,Quintals,,sugarcane,OK
494.52,494.52,QTL,ARR0001671,2026-01-23,MANDI016,Maize,Hybrid,494.52 qtl,,133.0,Makka,OK
429.68,429.68,QTL,ARR0005428,2026-03-07,MANDI007,Wheat,HD-2967,42968.0,Kgs,103.0,Wheat,OK
88.43,88.43,QTL,ARR0008787,2026-01-05,MANDI042,Cotton,,88.43 qtl,,56.0,Cotton,OK
400.18,400.18,QTL,ARR0012265,2026-09-01,MANDI019,Rice,,"40,018.0 KG",,124.0,धान,OK
217.73,217.73,QTL,ARR0000362,2026-05-23,MANDI032,Cotton,Hybrid,21773.0,Kgs,63.0,cotton,OK
-0.6959000000000001,-0.6959000000000001,QTL,ARR0009900,2026-07-24,MANDI032,Wheat,Premium,-69.59,KG,44.0,wheat,OK
124.24,124.24,QTL,ARR0011962,2026-04-09,MANDI006,Maize,,12424.0,Kilo,70.0,Maize,OK
297.05,297.05,QTL,ARR0022646,2026-04-21,MANDI039,Sugarcane,Hybrid,297.05,Quintals,95.0,Ganna,OK
430.09,430.09,QTL,ARR0003871,2026-04-26,MANDI047,Sugarcane,HD-2967,430.09,quintal,69.0,Ganna,OK
362.35,362.35,QTL,ARR0012609,2026-08-12,MANDI034,Wheat,Premium,362.35,qtl,18.0,GEHUN,OK
451.03,451.03,QTL,ARR0018855,2026-08-04,MANDI025,Maize,PBW-343,"45,103.0 KG",,133.0,मक्का,OK
330.74,330.74,QTL,ARR0006578,2026-08-06,MANDI045,Basmati,Hybrid,33074.0,KG,134.0,Basmati,OK
285.33,285.33,QTL,ARR0012681,2026-04-10,MANDI051,Cotton,Pusa-1121,285.33 qtl,,12.0,Narma,OK
320.15,320.15,QTL,ARR0022530,2026-01-31,MANDI015,Rice,Premium,320.15,Q,,paddy,OK
442.76,442.76,QTL,ARR0015057,2026-08-10,MANDI043,Maize,Pusa-1121,442.76 qtl,,39.0,Corn,OK
99.71,99.71,QTL,ARR0013476,2026-08-15,MANDI020,Wheat,PBW-343,99.71,quintal,,wheat,OK
162.22000000000003,162.22000000000003,QTL,ARR0009072,2026-05-09,MANDI018,Wheat,HD-2967,16.222,Tonnes,97.0,GEHUN,OK
36.75,36.75,QTL,ARR0003025,2026-08-30,MANDI014,Wheat,PBW-343,3.675,MT,65.0,Wheat,OK
210.94,210.94,QTL,ARR0020248,2026-08-03,MANDI010,Rice,PBW-343,21.094,MT,127.0,धान,OK
79.96,79.96,QTL,ARR0017883,2026-01-06,MANDI051,Wheat,Local,7.9959999999999996,tonnes,23.0,Kanak,OK
97.08,97.08,QTL,ARR0011582,2026-04-25,MANDI045,Rice,Local,"9,708.0 KG",,,Dhaan,OK
215.02000000000004,215.02000000000004,QTL,ARR0023691,2026-04-21,MANDI040,Wheat,Premium,21.502000000000002,MT,90.0,गेहूं,OK
293.42,293.42,QTL,ARR0017449,2026-07-27,MANDI020,Sugarcane,Local,293.42,Quintals,92.0,sugarcane,OK
192.89,192.89,QTL,ARR0021452,2026-08-25,MANDI003,Basmati,HD-2967,19.288999999999998,MT,23.0,Basmati,OK
231.57,231.57,QTL,ARR0001158,2026-06-06,MANDI017,Cotton,HD-2967,231.57,quintal,43.0,Kapas,OK
405.74,405.74,QTL,ARR0016722,2026-09-02,MANDI014,Maize,Hybrid,405.74,quintal,87.0,corn,OK
304.23,304.23,QTL,ARR0002706,2026-06-05,MANDI050,Cotton,Hybrid,304.23,qtl,95.0,कपास,OK
53.98,53.98,QTL,ARR0024954,2026-03-27,MANDI010,Rice,HD-2967,5398.0,KG,,Dhaan,OK
138.61,138.61,QTL,ARR0023729,2026-02-10,MANDI028,Mustard,Pusa-1121,138.61,Qtl,110.0,mustard,OK
404.43,404.43,QTL,ARR0024805,2026-03-30,MANDI052,Mustard,Premium,404.43 qtl,,32.0,सरसों,OK
421.41,421.41,QTL,ARR0010046,2026-04-07,MANDI050,Sugarcane,PBW-343,42141.0,KGS,57.0,Ganna,OK
474.29,474.29,QTL,ARR0023408,2026-05-06,MANDI039,Sugarcane,,47429.0,Kilo,60.0,Ganne,OK
327.71,327.71,QTL,ARR0000461,2026-02-22,MANDI001,Wheat,Pusa-1121,327.71,quintal,121.0,wheat,OK
-410.19,-410.19,QTL,ARR0012376,2026-06-06,MANDI027,Maize,PBW-343,-410.19,Qtl,146.0,Corn,OK
180.07,180.07,QTL,ARR0006960,2026-02-12,MANDI056,Wheat,Premium,180.07,Q,103.0,Wheat,OK
260.76,260.76,QTL,ARR0016453,2026-07-15,MANDI044,Maize,Pusa-1121,26076.0,KGS,,Corn,OK
430.02,430.02,QTL,ARR0006933,2026-01-25,MANDI041,Maize,PBW-343,430.02,quintal,89.0,मक्का,OK
419.56,419.56,QTL,ARR0004388,2026-09-07,MANDI008,Sugarcane,Local,"41,956.0 KG",,122.0,Sugarcane,OK
20.06,20.06,QTL,ARR0016488,2026-03-02,MANDI013,Wheat,Premium,20.06,Qtl,31.0,Gehun,OK
436.32,436.32,QTL,ARR0013856,2026-02-19,MANDI008,Maize,Hybrid,43632.0,Kilo,132.0,Maize,OK
160.2,160.2,QTL,ARR0010225,2026-08-16,MANDI011,Wheat,PBW-343,160.2,Quintals,,GEHUN,OK
351.02,351.02,QTL,ARR0019452,2026-01-28,MANDI047,Cotton,Hybrid,351.02,Qtl,110.0,cotton,OK
443.7,443.7,QTL,ARR0011527,2026-09-04,MANDI041,Sugarcane,Local,443.7 qtl,,114.0,गन्ना,OK
314.21,314.21,QTL,ARR0014181,2026-09-08,MANDI026,Maize,Hybrid,31.421,MT,53.0,Corn,OK
182.16000000000003,182.16000000000003,QTL,ARR0019637,2026-07-04,MANDI043,Sugarcane,Pusa-1121,18.216,tonnes,55.0,Sugarcane,OK
448.86,448.86,QTL,ARR0022085,2026-03-25,MANDI010,Cotton,PBW-343,"44,886.0 KG",,,Kapas,OK
94.71,94.71,QTL,ARR0004502,2026-04-07,MANDI023,Maize,HD-2967,94.71,Qtl,10.0,Makka,OK
197.8,197.8,QTL,ARR0008603,2026-03-04,MANDI016,Sugarcane,Premium,19.78,Tonnes,,Sugarcane,OK
437.63,437.63,QTL,ARR0020108,2026-03-12,MANDI046,Rice,Pusa-1121,437.63,Quintals,35.0,धान,OK
35.39,35.39,QTL,ARR0002939,2026-06-03,MANDI025,Maize,Premium,3539.0,KGS,79.0,corn,OK
233.53,233.53,QTL,ARR0000488,2026-04-30,MANDI043,Wheat,,233.53,Q,21.0,GEHUN,OK
408.51,408.51,QTL,ARR0014579,2026-02-26,MANDI012,Cotton,PBW-343,40.851,MT,107.0,Kapas,OK
446.99,446.99,QTL,ARR0009166,2026-07-16,MANDI041,Mustard,HD-2967,44.699,MT,6.0,Mustard,OK
277.22,277.22,QTL,ARR0009902,2026-04-25,MANDI016,Cotton,PBW-343,277.22,qtl,36.0,Narma,OK
233.38,233.38,QTL,ARR0006069,2026-06-19,MANDI024,Mustard,Pusa-1121,23338.0,Kgs,47.0,Sarso,OK
289.69,289.69,QTL,ARR0003246,2026-06-10,MANDI033,Wheat,PBW-343,"28,969.0 KG",,28.0,WHEAT,OK
170.43,170.43,QTL,ARR0010199,2026-02-11,MANDI038,Mustard,HD-2967,17.043,Tonnes,17.0,mustard,OK
221.0,221.0,QTL,ARR0013421,2026-07-20,MANDI031,Rice,HD-2967,221.0 qtl,,104.0,Rice,OK
488.75,488.75,QTL,ARR0011551,2026-02-19,MANDI057,Sugarcane,HD-2967,48875.0,Kilo,125.0,Sugarcane,OK
431.36,431.36,QTL,ARR0024811,2026-01-03,MANDI002,Sugarcane,Local,431.36,Quintals,,Sugarcane,OK
86.91,86.91,QTL,ARR0007257,2026-07-04,MANDI011,Wheat,Premium,8.690999999999999,T,63.0,wheat,OK
296.7,296.7,QTL,ARR0018179,2026-04-01,MANDI024,Wheat,Premium,296.7,Qtl,79.0,WHEAT,OK
190.86,190.86,QTL,ARR0023719,2026-05-14,MANDI034,Maize,HD-2967,190.86,Q,5.0,Makka,OK
154.09,154.09,QTL,ARR0023218,2026-05-03,MANDI020,Sugarcane,Hybrid,15.409,MT,34.0,गन्ना,OK
257.3,257.3,QTL,ARR0019665,2026-01-14,MANDI052,Cotton,HD-2967,25730.0,KG,,Cotton,OK
158.67,158.67,QTL,ARR0000901,2026-05-17,MANDI031,Cotton,PBW-343,158.67 qtl,,102.0,कपास,OK
424.68000000000006,424.68000000000006,QTL,ARR0002280,2026-08-15,MANDI046,Wheat,Premium,42.468,Tonnes,119.0,GEHUN,OK
81.95,81.95,QTL,ARR0009820,2026-02-27,MANDI015,Sugarcane,HD-2967,81.95,Qtl,91.0,गन्ना,OK
310.9,310.9,QTL,ARR0010390,2026-07-11,MANDI054,Maize,Premium,310.9,Q,31.0,Makka,OK
459.48,459.48,QTL,ARR0003904,2026-07-29,MANDI032,Mustard,PBW-343,459.48 qtl,,,mustard,OK
321.62,321.62,QTL,ARR0021549,2026-02-27,MANDI053,Mustard,,321.62,Qtl,20.0,Sarson,OK
455.0,455.0,QTL,ARR0011209,2026-08-03,MANDI039,Maize,Local,45.5,Tonnes,,Maize,OK
193.05,193.05,QTL,ARR0002135,2026-08-09,MANDI017,Rice,Hybrid,"19,305.0 KG",,140.0,धान,OK
438.79,438.79,QTL,ARR0009385,2026-01-08,MANDI013,Mustard,Premium,438.79 qtl,,113.0,सरसों,OK
206.08,206.08,QTL,ARR0023236,2026-07-23,MANDI050,Maize,Premium,20.608,MT,104.0,Maize,OK
326.08,326.08,QTL,ARR0017036,2026-03-07,MANDI053,Wheat,Hybrid,326.08,quintal,,Wheat,OK
278.28,278.28,QTL,ARR0024949,2026-05-04,MANDI030,Rice,PBW-343,278.28 qtl,,90.0,चावल,OK
426.1,426.1,QTL,ARR0022041,2026-02-01,MANDI036,Sugarcane,,426.1,Q,101.0,Ganna,OK
180.21,180.21,QTL,ARR0001648,2026-07-05,MANDI002,Sugarcane,Hybrid,180.21 qtl,,,Ganna,OK
138.95,138.95,QTL,ARR0019515,2026-07-11,MANDI010,Wheat,Pusa-1121,138.95,quintal,132.0,Gehun,OK
43.56,43.56,QTL,ARR0023386,2026-07-15,MANDI003,Maize,,"4,356.0 KG",,127.0,Makka,OK
443.92,443.92,QTL,ARR0021792,2026-05-19,MANDI006,Wheat,Local,44392.0,KGS,75.0,GEHUN,OK
482.48,482.48,QTL,ARR0024628,2026-08-30,MANDI041,Sugarcane,Local,482.48,Q,67.0,Sugarcane,OK
324.75,324.75,QTL,ARR0023632,2026-06-27,MANDI006,Maize,Hybrid,"32,475.0 KG",,138.0,Makka,OK
343.26,343.26,QTL,ARR0017434,2026-08-09,MANDI026,Sugarcane,HD-2967,"34,326.0 KG",,149.0,गन्ना,OK
-15.35,-15.35,QTL,ARR0010499,2026-09-03,MANDI036,Cotton,PBW-343,-15.35,Qtl,47.0,Kapas,OK
321.73,321.73,QTL,ARR0004352,2026-01-04,MANDI049,Maize,Premium,32.173,Tonnes,100.0,Makki,OK
283.34,283.34,QTL,ARR0000129,2026-05-25,MANDI021,Maize,Local,28333.999999999996,kg,,Maize,OK
275.81,275.81,QTL,ARR0002933,2026-07-31,MANDI014,Mustard,PBW-343,27581.0,Kilo,111.0,Sarson,OK
242.3,242.3,QTL,ARR0008863,2026-05-25,MANDI025,Maize,Local,242.3,quintal,35.0,Maize,OK
-2.2191,-2.2191,QTL,ARR0022699,2026-07-04,MANDI008,Wheat,Local,-221.91,KG,68.0,Wheat,OK
129.68,129.68,QTL,ARR0017409,2026-05-12,MANDI005,Mustard,Local,12.968,MT,16.0,Sarso,OK
319.72,319.72,QTL,ARR0007232,2026-02-28,MANDI027,Rice,Premium,31972.000000000004,Kilo,126.0,Paddy,OK
208.69,208.69,QTL,ARR0024219,2026-01-13,MANDI029,Rice,Pusa-1121,20.869,T,33.0,Chawal,OK
283.53,283.53,QTL,ARR0006700,2026-02-06,MANDI015,Wheat,Pusa-1121,283.53 qtl,,131.0,Wheat,OK
15.74,15.74,QTL,ARR0022643,2026-01-21,MANDI011,Sugarcane,Pusa-1121,15.74,Qtl,68.0,गन्ना,OK
124.43,124.43,QTL,ARR0012236,2026-01-12,MANDI007,Sugarcane,PBW-343,"12,443.0 KG",,,Ganna,OK
272.08,272.08,QTL,ARR0014162,2026-06-25,MANDI009,Sugarcane,Hybrid,272.08,Qtl,99.0,Ganne,OK
211.92,211.92,QTL,ARR0007890,2026-01-12,MANDI030,Maize,Premium,211.92,Qtl,61.0,Makka,OK
471.0,471.0,QTL,ARR0011713,2026-06-04,MANDI024,Cotton,HD-2967,"47,100.0 KG",,36.0,cotton,OK
121.71,121.71,QTL,ARR0002670,2026-02-20,MANDI037,Cotton,Local,12171.0,Kgs,136.0,Cotton,OK
162.36,162.36,QTL,ARR0010242,2026-08-25,MANDI002,Rice,Pusa-1121,162.36 qtl,,9.0,paddy,OK
334.62,334.62,QTL,ARR0022019,2026-07-09,MANDI030,Sugarcane,Local,334.62,Quintals,73.0,Ganna,OK
381.37,381.37,QTL,ARR0018043,2026-01-23,MANDI008,Maize,HD-2967,381.37,qtl,,मक्का,OK
30.92,30.92,QTL,ARR0016903,2026-07-04,MANDI017,Rice,Premium,3092.0,Kgs,89.0,Chawal,OK
402.74,402.74,QTL,ARR0019352,2026-03-23,MANDI052,Cotton,PBW-343,40274.0,KGS,66.0,Cotton,OK
