trip_id,mandi_id,destination_warehouse,departure_time,arrival_time,transit_hours,distance,distance_unit,vehicle_no,driver_id,transit_hours_raw,transit_hours_clean,transit_time_source,distance_km
TRP004711,MANDI039,WH-North,2026-02-19 21:32:00,,21.7,1085.4,km,HR-27-CD-6483,DRV998,21.7,21.7,reported,1085.4
TRP009050,MANDI030,WH-East,2026-04-25 15:35:00,2026-04-26 13:05:42,21.5,1209.2,km,PB-36-CD-4636,DRV163,21.5,21.5,reported,1209.2
TRP002447,MANDI007,WH-South,2026-04-21 10:24:23,2026-04-21 15:42:00,5.3,,,DL-70-DF-2871,DRV541,5.3,5.3,reported,
TRP005817,MANDI012,WH-Central,2026-01-03 20:34:16,2026-01-04 15:52:16,19.3,694.2578182999999,miles,PB-34-AB-8727,DRV725,19.3,19.3,reported,1117.296877302922
TRP003722,MANDI035,WH-East,2026-05-02 17:13:00,2026-05-03 07:49:46,14.6,,,RJ-99-AB-3485,DRV826,14.6,14.6,reported,
TRP006201,MANDI032,Export-Terminal,2026-05-29 01:28:58,2026-05-29 05:04:58,3.6,144.4,km,RJ-29-AB-8269,,3.6,3.6,reported,144.4
TRP007326,MANDI007,WH-Central,2026-08-03 00:00:00,2026-08-03 00:00:00,21.8,1294.7,km,HR-57-DF-2995,DRV125,21.8,21.8,reported,1294.7
TRP006080,MANDI010,WH-West,2026-01-30 09:14:11,2026-01-31 05:26:11,20.2,1163.1,km,RJ-52-AB-9409,DRV652,20.2,20.2,reported,1163.1
TRP008412,MANDI024,WH-Central,2026-05-20 20:45:30,2026-05-21 19:03:00,22.3,1300.1,km,,,22.3,22.3,reported,1300.1
TRP003173,MANDI029,WH-South,2026-09-01 08:31:48,2026-09-02 00:00:00,22.4,677.4808012999999,miles,RJ-50-DF-3286,DRV327,22.4,22.4,reported,1090.296952764142
TRP001224,MANDI006,WH-South,2026-05-12 01:40:00,2026-05-12 00:00:00,9.8,405.1,km,UP-63-AB-7134,DRV156,9.8,9.8,reported,405.1
TRP008269,MANDI049,Export-Terminal,2026-08-14 19:49:00,2026-08-15 01:55:15,6.1,363.8,km,HR-78-CD-5111,DRV706,6.1,6.1,reported,363.8
TRP000071,MANDI015,Export-Terminal,2026-05-13 01:57:04,2026-05-13 05:27:04,,191.6,km,HR-73-DF-7557,DRV808,,3.5,computed,191.6
TRP000545,MANDI012,WH-South,2026-07-17 10:11:46,2026-07-18 07:59:46,21.8,1297.8,km,HR-21-BC-3924,DRV727,21.8,21.8,reported,1297.8
TRP001205,MANDI032,WH-South,2026-03-29 08:44:57,2026-03-29 21:44:57,13.0,624.9,km,HR-14-CD-9373,DRV266,13.0,13.0,reported,624.9
TRP003871,MANDI036,WH-South,2026-04-20 10:26:12,2026-04-20 23:38:00,13.2,536.9,km,DL-48-BC-5025,DRV953,13.2,13.2,reported,536.9
TRP003652,MANDI020,Export-Terminal,2026-02-02 00:00:00,,5.6,328.3,km,,DRV608,5.6,5.6,reported,328.3
TRP009471,MANDI052,WH-Central,2026-04-29 09:10:17,2026-04-30 08:52:00,23.7,977.7,km,RJ-86-CD-3186,DRV893,23.7,23.7,reported,977.7
TRP003147,MANDI042,WH-North,2026-04-25 00:00:00,2026-04-26 13:14:08,23.1,1372.9,km,RJ-14-DF-5503,DRV886,23.1,23.1,reported,1372.9
TRP008409,MANDI001,WH-South,2026-07-07 05:10:00,2026-07-08 00:46:00,19.6,1165.6,km,HR-56-AB-7565,DRV204,19.6,19.6,reported,1165.6
TRP006232,MANDI055,WH-Central,2026-03-23 16:11:04,2026-03-23 22:35:00,6.4,295.0,km,,DRV151,6.4,6.4,reported,295.0
TRP005582,MANDI049,WH-West,2026-03-23 11:01:00,2026-03-23 19:13:56,8.2,,,HR-11-AB-4769,DRV718,8.2,8.2,reported,
TRP009773,MANDI018,WH-East,2026-01-14 23:09:48,,19.9,545.1287783,miles,HR-69-CD-1043,DRV853,19.9,19.9,reported,877.297548069322
TRP007446,MANDI016,WH-North,2026-02-02 03:10:38,2026-02-02 11:16:00,8.1,252.5873115,miles,UP-34-CD-7764,,8.1,8.1,reported,406.49886388941
TRP008918,MANDI022,Export-Terminal,2026-07-05 05:36:00,,6.9,183.1180337,miles,HR-53-DF-6764,DRV374,6.9,6.9,reported,294.69917635475804
TRP007418,MANDI056,WH-North,2026-02-24 23:57:13,2026-02-25 00:00:00,4.3,208.2,km,,DRV916,4.3,4.3,reported,208.2
TRP003502,MANDI032,WH-Central,2026-04-30 12:44:00,2026-05-01 00:00:00,21.3,1207.1,km,DL-21-BC-9993,DRV903,21.3,21.3,reported,1207.1
TRP000878,MANDI032,WH-West,2026-01-12 09:42:00,2026-01-12 20:48:08,11.1 hrs,325.598404,miles,HR-95-CD-2838,DRV364,,11.102222222222222,computed,523.99853549336
TRP008455,MANDI029,WH-Central,2026-02-18 04:18:26,2026-02-18 06:24:26,2.1,111.8,km,DL-84-BC-3856,,2.1,2.1,reported,111.8
TRP000197,MANDI035,WH-Central,2026-07-23 17:04:00,2026-07-23 19:40:26,-2.6,111.8,km,,DRV633,-2.6,2.607222222222222,computed,111.8
TRP008182,MANDI007,WH-Central,2026-05-22 15:08:00,2026-05-23 11:38:33,20.5,1076.2,km,UP-54-BC-7125,DRV765,20.5,20.5,reported,1076.2
TRP003995,MANDI012,WH-Central,2026-05-01 07:22:00,2026-05-01 22:46:00,15.4,793.5,km,RJ-10-AB-5782,DRV442,15.4,15.4,reported,793.5
TRP006854,MANDI032,WH-Central,2026-03-08 17:28:39,2026-03-09 04:58:00,11.5,,,RJ-62-BC-8944,DRV829,11.5,11.5,reported,
TRP002998,MANDI034,WH-North,2026-07-18 10:37:18,2026-07-19 00:49:18,,673.0,km,HR-22-AB-7096,DRV976,,14.2,computed,673.0
TRP002572,MANDI013,Export-Terminal,2026-05-17 09:37:00,2026-05-17 15:25:00,5.8,,,PB-70-AB-1412,DRV797,5.8,5.8,reported,
TRP004270,MANDI028,Export-Terminal,2026-04-23 15:32:41,,21.3,956.5,km,UP-71-CD-5894,DRV905,21.3,21.3,reported,956.5
TRP007880,MANDI042,Export-Terminal,2026-04-03 04:25:52,2026-04-03 10:13:52,5.8,,,PB-63-DF-3174,DRV886,5.8,5.8,reported,
TRP008975,MANDI046,Export-Terminal,2026-02-19 10:22:00,2026-02-20 06:28:31,20.1,1186.6,km,DL-27-BC-8740,DRV737,20.1,20.1,reported,1186.6
TRP009742,MANDI025,WH-West,2026-04-21 00:18:23,2026-04-21 05:36:00,-5.3,271.2,km,RJ-83-DF-3505,,-5.3,5.293611111111111,computed,271.2
TRP006714,MANDI030,WH-North,2026-08-10 14:56:26,2026-08-11 06:38:26,15.7,912.1,km,PB-54-DF-3901,DRV473,15.7,15.7,reported,912.1
TRP006461,MANDI045,WH-West,2026-06-14 06:14:34,2026-06-14 15:02:34,8.8,239.0414237,miles,,DRV360,8.8,8.8,reported,384.698924817358
TRP005835,MANDI004,WH-South,2026-04-30 16:36:58,2026-05-01 00:00:00,18.2,970.7,km,HR-80-BC-9177,DRV943,18.2,18.2,reported,970.7
TRP002869,MANDI017,Export-Terminal,2026-05-24 11:51:55,2026-05-25 07:09:00,19.3,864.5,km,RJ-82-DF-5707,DRV437,19.3,19.3,reported,864.5
TRP002719,MANDI024,WH-East,2026-02-08 01:23:00,2026-02-08 14:23:10,13.0,632.4,km,PB-17-AB-7102,,13.0,13.0,reported,632.4
TRP009003,MANDI037,WH-Central,2026-07-06 00:00:00,2026-07-07 01:44:00,,787.4,km,HR-37-AB-4146,DRV908,,25.73333333333333,computed,787.4
TRP004238,MANDI029,WH-West,2026-04-29 05:09:00,2026-04-30 04:39:52,23.5,702.2735042,miles,,DRV910,23.5,23.5,reported,1130.196841249228
TRP008020,MANDI030,WH-North,2026-04-06 12:20:59,2026-04-07 10:02:00,21.7,918.1,km,RJ-48-AB-5064,DRV241,21.7,21.7,reported,918.1
TRP000189,MANDI036,WH-South,2026-03-29 03:15:29,,18.4,988.7,km,UP-31-BC-8897,DRV317,18.4,18.4,reported,988.7
TRP007503,MANDI009,WH-South,2026-07-20 05:16:48,2026-07-20 14:04:00,8.8,255.7563036,miles,PB-72-DF-3204,DRV974,8.8,8.8,reported,411.598849635624
TRP008024,MANDI046,Export-Terminal,2026-06-09 23:34:00,2026-06-10 13:58:31,14.4,644.1,km,RJ-38-DF-3174,DRV150,14.4,14.4,reported,644.1
TRP002683,MANDI045,WH-North,2026-03-05 10:07:00,2026-03-05 23:43:00,13.6 hrs,550.5,km,RJ-19-BC-9294,,,13.6,computed,550.5
TRP005471,MANDI022,WH-South,2026-01-05 03:28:15,2026-01-05 15:16:15,11.8,692.0,km,PB-87-AB-8843,DRV718,11.8,11.8,reported,692.0
TRP005362,MANDI009,WH-East,2026-06-08 15:25:00,2026-06-08 18:43:55,3.3,173.9,km,UP-20-BC-9635,DRV612,3.3,3.3,reported,173.9
TRP004415,MANDI028,WH-South,2026-05-11 15:30:00,2026-05-11 20:42:51,5.2,210.0,km,UP-56-AB-5407,DRV486,5.2,5.2,reported,210.0
TRP007245,MANDI036,Export-Terminal,2026-03-07 16:48:11,2026-03-08 00:42:11,7.9,405.6,km,PB-96-BC-6452,DRV464,7.9,7.9,reported,405.6
TRP000219,MANDI039,Export-Terminal,2026-05-19 20:31:00,,9.3,394.7,km,DL-99-DF-5470,DRV118,9.3,9.3,reported,394.7
TRP008242,MANDI048,WH-South,2026-06-06 11:19:00,2026-06-06 19:55:00,8.6,243.2046094,miles,HR-37-AB-2266,DRV297,8.6,8.6,reported,391.398906091796
TRP006350,MANDI035,WH-North,2026-01-10 20:14:00,2026-01-10 23:44:20,3.5,112.6545623,miles,RJ-67-BC-4771,DRV888,3.5,3.5,reported,181.299493291882
TRP004866,MANDI006,WH-Central,2026-08-05 04:46:15,2026-08-05 11:40:15,6.9,309.3,km,UP-52-BC-4778,,6.9,6.9,reported,309.3
TRP002544,MANDI047,WH-East,2026-07-15 07:19:29,2026-07-16 04:13:29,20.9,1001.8,km,,DRV815,20.9,20.9,reported,1001.8
TRP004036,MANDI033,Export-Terminal,2026-07-19 00:00:00,2026-07-20 13:50:14,23.5,1164.2,km,,DRV484,23.5,23.5,reported,1164.2
TRP001245,MANDI003,Export-Terminal,2026-08-02 02:31:00,2026-08-02 17:43:12,15.2,784.9,km,DL-81-AB-2960,DRV612,15.2,15.2,reported,784.9
TRP000421,MANDI012,WH-East,2026-05-18 19:55:29,2026-05-18 22:25:00,2.5,88.73177880000001,miles,UP-66-BC-7147,DRV427,2.5,2.5,reported,142.79960089399202
TRP007531,MANDI036,Export-Terminal,2026-08-15 00:14:35,2026-08-15 14:38:35,14.4,818.6,km,DL-63-AB-2492,DRV162,14.4,14.4,reported,818.6
TRP006796,MANDI023,WH-South,2026-08-30 20:19:49,2026-08-31 03:07:00,6.8,324.4,km,,DRV989,6.8,6.8,reported,324.4
TRP002059,MANDI040,WH-East,2026-04-22 05:49:14,2026-04-22 11:13:00,5.4,273.8,km,RJ-85-CD-4409,DRV523,5.4,5.4,reported,273.8
TRP008831,MANDI001,WH-Central,2026-01-19 00:13:00,2026-01-19 05:37:00,5.4,257.9,km,HR-47-DF-5405,DRV262,5.4,5.4,reported,257.9
TRP007018,MANDI001,WH-North,2026-02-09 21:13:25,2026-02-10 00:00:00,17.4,789.8,km,,DRV514,17.4,17.4,reported,789.8
TRP004065,MANDI001,WH-East,2026-04-10 06:41:47,2026-04-10 10:11:00,3.5,165.7,km,PB-62-BC-4395,DRV885,3.5,3.5,reported,165.7
TRP004920,MANDI057,WH-West,2026-02-08 11:08:39,2026-02-08 19:38:39,8.5,462.7,km,RJ-61-CD-1638,DRV517,8.5,8.5,reported,462.7
TRP001167,MANDI052,WH-West,2026-06-30 19:00:00,2026-07-01 00:00:00,15.7,725.3,km,RJ-14-DF-3545,DRV114,15.7,15.7,reported,725.3
TRP000255,MANDI038,Export-Terminal,2026-02-20 00:26:00,2026-02-20 07:50:00,7.4,361.7,km,UP-59-BC-1689,DRV526,7.4,7.4,reported,361.7
TRP000416,MANDI048,WH-East,2026-01-03 08:17:00,2026-01-03 23:05:03,14.8,887.5,km,DL-52-BC-2396,DRV439,14.8,14.8,reported,887.5
TRP006400,MANDI016,WH-North,2026-01-05 18:15:10,2026-01-06 15:03:00,20.8,1081.8,km,DL-84-DF-4032,DRV353,20.8,20.8,reported,1081.8
TRP009543,MANDI001,WH-East,2026-04-07 04:02:56,2026-04-07 12:20:56,8.3,333.2,km,PB-60-BC-6869,DRV440,8.3,8.3,reported,333.2
TRP009021,MANDI051,WH-West,2026-06-25 15:44:00,2026-06-26 01:50:16,10.1,,,DL-56-CD-3175,,10.1,10.1,reported,
TRP004280,MANDI051,WH-East,2026-07-19 19:09:00,,-2.5,101.7,km,RJ-19-CD-7137,DRV180,-2.5,,invalid,101.7
TRP000760,MANDI037,WH-South,2026-08-15 00:40:11,2026-08-15 20:58:11,20.3,1217.7,km,DL-91-CD-3297,,20.3,20.3,reported,1217.7
TRP001386,MANDI017,WH-West,2026-02-03 19:45:44,2026-02-04 12:09:00,16.4,477.5236135,miles,UP-19-AB-7216,DRV909,16.4,16.4,reported,768.49785215009
TRP000655,MANDI036,WH-North,2026-02-13 14:07:00,2026-02-13 20:19:18,6.2,298.4,km,UP-35-BC-6477,DRV657,6.2,6.2,reported,298.4
TRP001202,MANDI024,WH-South,2026-04-02 00:00:00,2026-04-02 23:43:58,22.8,1304.9,km,,DRV364,22.8,22.8,reported,1304.9
TRP002414,MANDI040,WH-West,2026-05-02 14:04:00,2026-05-03 00:00:00,11.4,631.3,km,DL-30-BC-6055,DRV797,11.4,11.4,reported,631.3
TRP008811,MANDI017,WH-East,2026-04-06 20:08:00,2026-04-07 16:32:00,20.4,639.9499929000001,miles,UP-83-CD-6435,DRV149,20.4,20.4,reported,1029.8971215736865
TRP005418,MANDI011,WH-East,2026-07-30 06:49:00,2026-07-30 16:13:31,9.4,440.9,km,RJ-54-BC-4933,DRV328,9.4,9.4,reported,440.9
TRP005503,MANDI035,WH-North,2026-04-18 00:00:00,2026-04-18 16:06:00,14.3,679.8,km,PB-19-DF-7962,DRV733,14.3,14.3,reported,679.8
TRP003402,MANDI016,WH-South,2026-07-31 00:04:44,2026-07-31 20:22:44,20.3,835.7,km,HR-77-AB-4833,,20.3,20.3,reported,835.7
TRP006728,MANDI023,WH-South,2026-09-09 19:09:48,2026-09-09 21:51:48,2.7,130.4,km,DL-76-DF-7490,DRV128,2.7,2.7,reported,130.4
TRP005129,MANDI010,WH-Central,2026-08-16 00:00:00,2026-08-16 09:54:35,6.6,,,DL-28-AB-6153,DRV936,6.6,6.6,reported,
TRP003045,MANDI041,WH-North,2026-02-28 13:38:00,2026-03-01 00:26:22,10.8,522.3,km,HR-15-BC-1780,DRV141,10.8,10.8,reported,522.3
TRP002831,MANDI006,WH-East,2026-04-07 18:06:59,2026-04-08 03:48:59,9.7,517.9,km,PB-43-BC-9324,DRV867,9.7,9.7,reported,517.9
TRP003525,MANDI022,WH-South,2026-02-28 04:38:00,2026-02-28 14:20:51,-9.7,551.8,km,UP-85-DF-2146,DRV942,-9.7,9.714166666666667,computed,551.8
TRP000329,MANDI052,WH-East,2026-07-17 22:33:00,2026-07-18 01:15:00,2.7,108.2,km,DL-92-CD-5557,DRV235,2.7,2.7,reported,108.2
TRP007357,MANDI051,WH-Central,2026-06-19 05:33:12,2026-06-20 02:15:12,20.7,754.5929424000001,miles,UP-64-CD-7323,DRV699,20.7,20.7,reported,1214.396605922016
TRP006533,MANDI052,WH-North,2026-01-11 10:23:58,2026-01-11 16:41:00,6.3,303.1,km,HR-22-BC-6185,DRV849,6.3,6.3,reported,303.1
TRP009214,MANDI012,WH-South,2026-04-17 01:35:00,2026-04-17 16:23:00,14.8,804.8,km,HR-54-AB-5464,DRV227,14.8,14.8,reported,804.8
TRP008860,MANDI018,WH-Central,2026-07-11 10:02:00,2026-07-11 18:44:00,8.7,417.6,km,RJ-63-AB-9308,DRV300,8.7,8.7,reported,417.6
TRP002064,MANDI033,WH-East,2026-06-15 16:02:00,2026-06-15 22:26:03,6.4,300.8,km,UP-28-BC-4170,DRV740,6.4,6.4,reported,300.8
TRP008300,MANDI034,WH-South,2026-05-10 11:52:00,,8.5 hrs,484.8,km,PB-79-AB-5621,,,,invalid,484.8
TRP004408,MANDI052,WH-North,2026-04-10 11:06:02,2026-04-10 21:12:02,10.1,518.5,km,DL-24-AB-1347,DRV507,10.1,10.1,reported,518.5
TRP003034,MANDI057,WH-North,2026-04-18 02:32:00,2026-04-19 00:20:19,21.8,1033.3,km,UP-90-AB-5364,DRV225,21.8,21.8,reported,1033.3
TRP008728,MANDI056,Export-Terminal,2026-01-15 16:09:52,2026-01-16 03:03:52,10.9,594.5,km,PB-87-AB-4947,DRV674,10.9,10.9,reported,594.5
TRP003953,MANDI029,WH-South,2026-07-26 01:26:00,,6.3,341.1,km,RJ-84-DF-1154,,6.3,6.3,reported,341.1
TRP003828,MANDI037,WH-West,2026-04-22 06:55:52,,16.2,661.0,km,DL-91-DF-1256,DRV657,16.2,16.2,reported,661.0
TRP004830,MANDI033,WH-Central,2026-03-11 01:24:56,2026-03-11 00:00:00,16.8,982.0,km,UP-77-BC-7474,DRV237,16.8,16.8,reported,982.0
TRP001282,MANDI011,Export-Terminal,2026-02-27 03:25:59,2026-02-27 16:43:00,,362.8185269,miles,,DRV654,,13.283611111111112,computed,583.898368081246
TRP003020,MANDI043,WH-North,2026-08-28 10:48:34,2026-08-29 00:00:00,13.4,474.1682101,miles,PB-90-CD-1020,,13.4,13.4,reported,763.097867242334
TRP003030,MANDI004,WH-East,2026-08-12 02:52:00,2026-08-12 23:52:51,21.0,971.0,km,PB-11-BC-3408,DRV493,21.0,21.0,reported,971.0
TRP002637,MANDI012,WH-West,2026-03-22 08:04:00,2026-03-23 07:40:11,23.6,981.2,km,RJ-41-DF-3051,DRV892,23.6,23.6,reported,981.2
TRP006262,MANDI027,Export-Terminal,2026-07-25 03:14:09,2026-07-25 07:44:00,4.5,214.9,km,RJ-40-AB-1415,DRV111,4.5,4.5,reported,214.9
TRP007020,MANDI002,WH-West,2026-05-08 19:53:13,2026-05-09 10:29:13,-14.6,540.9655926,miles,UP-95-AB-1463,DRV310,-14.6,14.6,computed,870.5975667948841
TRP004891,MANDI055,WH-Central,2026-01-07 07:11:34,2026-01-07 22:17:34,15.1,754.1,km,UP-21-AB-1660,DRV494,15.1,15.1,reported,754.1
TRP003019,MANDI035,WH-Central,2026-07-27 11:29:59,2026-07-28 00:59:00,13.5,666.7,km,DL-35-AB-5109,DRV319,13.5,13.5,reported,666.7
TRP002946,MANDI033,WH-North,2026-06-22 11:37:17,2026-06-22 19:19:17,7.7,335.0,km,DL-10-CD-4920,DRV782,7.7,7.7,reported,335.0
TRP006664,MANDI038,WH-West,2026-03-29 16:55:00,2026-03-30 11:31:00,,488.8947028,miles,UP-35-AB-8383,DRV337,,18.6,computed,786.797801004152
TRP005318,MANDI056,WH-South,2026-05-09 03:33:00,2026-05-10 00:00:00,21.7,1099.8,km,,DRV288,21.7,21.7,reported,1099.8
TRP004292,MANDI003,WH-West,2026-03-12 20:06:00,2026-03-13 01:42:57,5.6,296.5,km,UP-74-AB-3575,DRV356,5.6,5.6,reported,296.5
TRP008178,MANDI035,WH-West,2026-01-01 16:13:53,2026-01-02 10:13:00,18.0,981.3,km,PB-41-AB-7068,DRV759,18.0,18.0,reported,981.3
TRP002664,MANDI056,WH-South,2026-08-20 07:06:00,2026-08-21 06:36:00,23.5,1000.6,km,PB-84-DF-6836,DRV895,23.5,23.5,reported,1000.6
TRP008615,MANDI011,WH-West,2026-01-19 08:54:00,2026-01-19 00:00:00,3.9,216.2,km,RJ-87-BC-1605,,3.9,3.9,reported,216.2
TRP001283,MANDI046,Export-Terminal,2026-02-01 07:27:00,2026-02-02 06:51:54,,739.6179013,miles,UP-16-CD-3691,DRV582,,23.415,computed,1190.296673278142
TRP004122,MANDI015,WH-West,2026-06-22 00:59:00,2026-06-22 10:53:32,9.9,525.3,km,UP-56-DF-4634,DRV541,9.9,9.9,reported,525.3
TRP001363,MANDI011,WH-Central,2026-02-26 08:05:26,2026-02-27 07:11:00,23.1,1072.0,km,RJ-24-BC-4292,DRV482,23.1,23.1,reported,1072.0
TRP008533,MANDI019,WH-North,2026-07-15 22:26:00,2026-07-16 13:56:00,15.5,698.3,km,HR-24-DF-5508,,15.5,15.5,reported,698.3
TRP006299,MANDI035,WH-North,2026-07-01 03:49:03,2026-07-02 03:37:03,-23.8,1216.7,km,PB-19-CD-5504,DRV926,-23.8,23.8,computed,1216.7
TRP001438,MANDI057,WH-Central,2026-04-03 11:32:00,2026-04-03 00:00:00,6.1,219.7167856,miles,RJ-55-BC-3261,DRV640,6.1,6.1,reported,353.599011737504
TRP006034,MANDI036,Export-Terminal,2026-04-28 23:16:14,2026-04-29 08:04:00,8.8,440.6,km,PB-10-AB-1065,DRV439,8.8,8.8,reported,440.6
TRP004092,MANDI034,WH-West,2026-06-25 07:28:00,2026-06-26 02:16:44,18.8,758.5,km,RJ-79-CD-8280,,18.8,18.8,reported,758.5
TRP000057,MANDI014,WH-Central,2026-03-13 17:38:00,2026-03-14 08:56:11,15.3,878.6,km,,DRV716,15.3,15.3,reported,878.6
TRP003528,MANDI034,WH-West,2026-05-11 06:27:00,2026-05-11 21:45:10,15.3,706.8,km,,DRV136,15.3,15.3,reported,706.8
TRP001845,MANDI012,WH-West,2026-01-22 23:53:00,2026-01-23 03:29:11,3.6 hrs,,,UP-47-AB-6976,DRV549,,3.603055555555556,computed,
TRP004696,MANDI038,WH-South,2026-04-19 16:37:51,2026-04-20 12:31:51,19.9,1097.2,km,UP-51-BC-5011,DRV390,19.9,19.9,reported,1097.2
TRP008919,MANDI034,WH-South,2026-01-23 19:06:17,2026-01-24 09:00:17,13.9,744.3,km,HR-79-AB-5980,DRV684,13.9,13.9,reported,744.3
TRP006085,MANDI043,WH-East,2026-06-20 18:57:50,2026-06-21 12:21:50,17.4,702.1,km,RJ-93-DF-6570,DRV836,17.4,17.4,reported,702.1
TRP002881,MANDI045,WH-South,2026-01-07 21:44:00,2026-01-08 01:14:49,3.5,164.9,km,,DRV987,3.5,3.5,reported,164.9
TRP001744,MANDI006,WH-East,2026-03-29 19:47:00,2026-03-30 13:05:02,17.3,549.5405124,miles,DL-15-BC-8688,DRV822,17.3,17.3,reported,884.397528225816
TRP003382,MANDI014,WH-Central,2026-09-02 13:03:00,2026-09-03 00:00:00,13.1,627.2,km,,DRV740,13.1,13.1,reported,627.2
TRP008733,MANDI003,WH-Central,2026-02-03 01:25:24,2026-02-03 18:37:24,17.2,1021.5,km,PB-91-AB-2248,DRV916,17.2,17.2,reported,1021.5
TRP004000,MANDI014,WH-Central,2026-03-29 10:43:45,2026-03-30 01:49:45,15.1,712.0,km,RJ-45-BC-1017,DRV714,15.1,15.1,reported,712.0
TRP006352,MANDI042,WH-East,2026-08-11 08:22:15,,10.8,561.9,km,RJ-24-DF-3393,DRV105,10.8,10.8,reported,561.9
TRP004451,MANDI014,WH-Central,2026-04-05 23:52:00,2026-04-06 00:00:00,21.4,1108.5,km,RJ-43-DF-1118,DRV781,21.4,21.4,reported,1108.5
TRP009786,MANDI017,WH-South,2026-04-01 23:34:00,2026-04-02 16:10:04,16.6,701.2,km,HR-35-DF-9480,DRV477,16.6,16.6,reported,701.2
TRP000741,MANDI019,WH-North,2026-08-20 00:00:00,2026-08-21 21:25:46,22.0,766.150443,miles,RJ-53-AB-2677,,22.0,22.0,reported,1232.99655393762
TRP006952,MANDI021,WH-North,2026-07-30 06:36:00,2026-07-30 17:42:54,11.1,,,RJ-76-AB-2058,DRV279,11.1,11.1,reported,
TRP006650,MANDI002,WH-North,2026-06-25 13:17:00,2026-06-25 21:59:18,8.7,459.5,km,UP-96-DF-8155,DRV592,8.7,8.7,reported,459.5
TRP001625,MANDI020,WH-North,2026-06-15 22:25:00,2026-06-16 05:43:00,7.3 hrs,,,RJ-93-DF-9352,DRV431,,7.3,computed,
TRP000525,MANDI042,WH-West,2026-01-09 04:47:15,2026-01-09 20:05:15,15.3,811.3,km,HR-86-BC-3575,DRV935,15.3,15.3,reported,811.3
TRP007683,MANDI028,Export-Terminal,2026-02-21 01:52:00,2026-02-21 20:58:00,19.1,1110.5,km,PB-55-AB-2795,DRV794,19.1,19.1,reported,1110.5
TRP004594,MANDI052,WH-East,2026-02-10 00:00:00,2026-02-10 07:21:53,4.2,180.3,km,HR-11-AB-2768,DRV832,4.2,4.2,reported,180.3
TRP003236,MANDI032,WH-North,2026-06-29 17:08:34,2026-06-30 00:20:34,7.2,,,PB-59-DF-2712,,7.2,7.2,reported,
TRP005350,MANDI012,WH-South,2026-04-23 01:32:20,2026-04-23 03:56:20,-2.4,59.7758902,miles,,,-2.4,2.4,computed,96.199731134468
TRP003258,MANDI046,WH-Central,2026-08-31 17:47:56,2026-09-01 11:23:00,17.6,1044.5,km,HR-37-CD-2944,DRV954,17.6,17.6,reported,1044.5
TRP009408,MANDI056,WH-West,2026-03-06 15:04:39,2026-03-06 20:46:39,5.7,338.1,km,UP-72-BC-4392,DRV326,5.7,5.7,reported,338.1
TRP007294,MANDI009,WH-North,2026-04-25 06:20:54,2026-04-25 17:20:54,11.0,541.3,km,UP-71-CD-8243,DRV525,11.0,11.0,reported,541.3
TRP005906,MANDI054,WH-South,2026-01-19 12:34:00,2026-01-20 00:28:57,11.9,536.9,km,UP-16-AB-6847,DRV718,11.9,11.9,reported,536.9
TRP000436,MANDI037,WH-Central,2026-08-29 16:00:00,2026-08-29 19:48:46,3.8,174.0,km,RJ-61-AB-4754,DRV903,3.8,3.8,reported,174.0
TRP005707,MANDI032,WH-East,2026-06-27 11:27:58,,20.1,534.6276084,miles,UP-35-BC-7986,DRV246,20.1,20.1,reported,860.397595302456
TRP007856,MANDI011,WH-South,2026-01-31 16:27:05,2026-02-01 13:57:00,21.5,547.6763994,miles,PB-40-DF-2401,DRV765,21.5,21.5,reported,881.3975366103961
TRP000309,MANDI003,Export-Terminal,2026-07-29 03:47:00,2026-07-29 13:53:30,10.1,,,DL-32-DF-9704,DRV670,10.1,10.1,reported,
TRP001566,MANDI020,Export-Terminal,2026-07-10 09:04:25,2026-07-10 00:00:00,11.9,688.4,km,HR-15-DF-9709,DRV836,11.9,11.9,reported,688.4
TRP002632,MANDI024,WH-Central,2026-07-09 06:57:00,2026-07-10 03:51:00,20.9,871.8,km,PB-82-CD-4467,DRV800,20.9,20.9,reported,871.8
TRP006546,MANDI011,Export-Terminal,2026-01-04 11:07:16,2026-01-04 21:19:16,10.2,483.2,km,PB-50-BC-4458,DRV327,10.2,10.2,reported,483.2
TRP004839,MANDI025,WH-South,2026-05-26 17:26:11,2026-05-27 15:50:11,22.4,690.2189068,miles,PB-11-CD-3151,DRV839,22.4,22.4,reported,1110.796895469512
TRP000402,MANDI027,WH-Central,2026-03-09 01:38:00,2026-03-09 13:44:57,12.1,322.2430006,miles,HR-85-DF-2958,DRV295,12.1,12.1,reported,518.598550585604
TRP008277,MANDI028,WH-Central,2026-08-26 01:56:00,2026-08-26 11:14:00,9.3,446.1,km,UP-10-BC-5478,,9.3,9.3,reported,446.1
TRP003069,MANDI011,WH-Central,2026-04-22 19:33:00,2026-04-23 16:57:00,21.4,857.0,km,DL-59-DF-8623,,21.4,21.4,reported,857.0
TRP000882,MANDI017,WH-North,2026-03-01 02:04:00,2026-03-01 22:58:53,20.9,953.6,km,,DRV344,20.9,20.9,reported,953.6
TRP000435,MANDI023,WH-South,2026-09-02 04:27:35,2026-09-02 17:03:35,12.6 hrs,587.0,km,,,,12.6,computed,587.0
